[2J[;HPSoC 6 MCU With RSSI Client 
[INFO] : BLE stack started 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -65 -51 -62 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -65 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -65 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -65 -51 -62 
[INFO] RSSI values: -65 -51 -62 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -65 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -60 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -67 -51 -61 
[INFO] RSSI values: -67 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -67 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -62 
[INFO] RSSI values: -66 -51 -61 
