,Server-RSSI-1,Server-RSSI-2,Server-RSSI-3,Server-RSSI-4,Server-RSSI-5,Square,Point,Orientation
23,-67,-55,-55,-49,-61,s11,34,2.0
24,-67,-55,-55,-49,-61,s11,34,2.0
25,-66,-55,-55,-49,-59,s11,34,2.0
26,-66,-55,-55,-49,-60,s11,34,2.0
27,-66,-55,-55,-50,-59,s11,34,2.0
28,-66,-55,-55,-50,-59,s11,34,2.0
29,-66,-55,-55,-50,-61,s11,34,2.0
30,-66,-55,-55,-50,-59,s11,34,2.0
31,-67,-55,-55,-49,-59,s11,34,2.0
32,-67,-55,-55,-50,-59,s11,34,2.0
33,-66,-55,-55,-49,-61,s11,34,2.0
34,-66,-55,-56,-50,-62,s11,34,2.0
35,-67,-55,-55,-50,-60,s11,34,2.0
36,-67,-55,-55,-50,-60,s11,34,2.0
37,-66,-55,-55,-50,-60,s11,34,2.0
38,-67,-55,-56,-50,-59,s11,34,2.0
39,-67,-55,-55,-50,-60,s11,34,2.0
40,-66,-55,-55,-50,-60,s11,34,2.0
41,-67,-55,-55,-50,-61,s11,34,2.0
42,-67,-55,-55,-50,-61,s11,34,2.0
43,-67,-55,-55,-50,-60,s11,34,2.0
44,-67,-55,-55,-50,-60,s11,34,2.0
45,-67,-55,-56,-50,-60,s11,34,2.0
46,-67,-55,-55,-50,-60,s11,34,2.0
47,-67,-55,-55,-50,-60,s11,34,2.0
48,-68,-55,-54,-50,-59,s11,34,2.0
49,-67,-55,-56,-50,-60,s11,34,2.0
50,-67,-55,-56,-50,-59,s11,34,2.0
51,-67,-55,-55,-50,-59,s11,34,2.0
52,-67,-55,-56,-50,-59,s11,34,2.0
53,-67,-55,-55,-50,-59,s11,34,2.0
54,-67,-55,-55,-50,-59,s11,34,2.0
55,-67,-55,-55,-50,-59,s11,34,2.0
56,-67,-55,-55,-50,-59,s11,34,2.0
57,-67,-55,-55,-50,-59,s11,34,2.0
58,-67,-55,-55,-49,-59,s11,34,2.0
59,-67,-55,-55,-50,-59,s11,34,2.0
60,-67,-55,-56,-50,-59,s11,34,2.0
61,-67,-55,-56,-50,-59,s11,34,2.0
62,-67,-55,-55,-50,-58,s11,34,2.0
63,-67,-55,-56,-50,-60,s11,34,2.0
64,-67,-55,-55,-50,-61,s11,34,2.0
65,-67,-55,-55,-50,-61,s11,34,2.0
66,-67,-55,-55,-50,-62,s11,34,2.0
67,-68,-55,-55,-50,-62,s11,34,2.0
68,-68,-56,-55,-51,-59,s11,34,2.0
69,-68,-55,-56,-50,-58,s11,34,2.0
70,-67,-56,-56,-50,-59,s11,34,2.0
71,-67,-56,-55,-50,-58,s11,34,2.0
72,-67,-55,-56,-50,-58,s11,34,2.0
73,-67,-55,-56,-50,-59,s11,34,2.0
74,-67,-56,-56,-50,-59,s11,34,2.0
75,-67,-56,-55,-50,-59,s11,34,2.0
76,-66,-56,-55,-50,-59,s11,34,2.0
77,-66,-56,-55,-51,-58,s11,34,2.0
78,-67,-56,-55,-51,-59,s11,34,2.0
79,-67,-56,-56,-51,-59,s11,34,2.0
80,-68,-56,-56,-50,-59,s11,34,2.0
81,-67,-56,-55,-50,-57,s11,34,2.0
82,-68,-56,-56,-51,-57,s11,34,2.0
83,-67,-56,-56,-51,-58,s11,34,2.0
84,-67,-56,-56,-51,-58,s11,34,2.0
85,-67,-56,-56,-50,-58,s11,34,2.0
86,-67,-56,-56,-50,-58,s11,34,2.0
87,-67,-56,-56,-50,-57,s11,34,2.0
88,-67,-56,-55,-50,-57,s11,34,2.0
89,-67,-56,-55,-50,-57,s11,34,2.0
90,-67,-56,-55,-50,-57,s11,34,2.0
91,-67,-56,-56,-50,-57,s11,34,2.0
92,-67,-56,-56,-50,-57,s11,34,2.0
93,-67,-56,-56,-50,-57,s11,34,2.0
94,-67,-56,-56,-50,-57,s11,34,2.0
95,-67,-56,-56,-50,-57,s11,34,2.0
96,-67,-56,-56,-50,-57,s11,34,2.0
97,-67,-56,-56,-50,-57,s11,34,2.0
98,-67,-56,-56,-50,-57,s11,34,2.0
99,-67,-56,-56,-50,-57,s11,34,2.0
0,-83,-58,-48,-39,-55,s11,35,3.0
1,-69,-56,-47,-39,-58,s11,35,3.0
2,-69,-56,-47,-39,-58,s11,35,3.0
3,-69,-56,-47,-39,-58,s11,35,3.0
4,-69,-56,-47,-39,-58,s11,35,3.0
5,-69,-56,-47,-39,-58,s11,35,3.0
6,-68,-56,-47,-39,-57,s11,35,3.0
7,-69,-56,-47,-39,-57,s11,35,3.0
8,-68,-56,-47,-39,-57,s11,35,3.0
9,-69,-56,-47,-39,-57,s11,35,3.0
10,-69,-56,-47,-39,-57,s11,35,3.0
11,-69,-56,-47,-39,-57,s11,35,3.0
12,-69,-56,-47,-39,-57,s11,35,3.0
13,-69,-55,-47,-39,-57,s11,35,3.0
14,-68,-56,-47,-39,-58,s11,35,3.0
15,-69,-56,-47,-39,-58,s11,35,3.0
16,-69,-56,-47,-39,-58,s11,35,3.0
17,-68,-56,-47,-39,-58,s11,35,3.0
18,-68,-56,-47,-39,-57,s11,35,3.0
19,-69,-56,-47,-39,-58,s11,35,3.0
20,-69,-56,-47,-39,-58,s11,35,3.0
21,-68,-56,-47,-39,-58,s11,35,3.0
22,-68,-56,-47,-39,-58,s11,35,3.0
23,-68,-56,-47,-39,-58,s11,35,3.0
24,-69,-56,-47,-39,-58,s11,35,3.0
25,-68,-56,-47,-39,-58,s11,35,3.0
26,-69,-56,-47,-39,-58,s11,35,3.0
27,-68,-56,-47,-39,-58,s11,35,3.0
28,-69,-56,-47,-39,-58,s11,35,3.0
29,-69,-56,-47,-39,-58,s11,35,3.0
30,-68,-56,-47,-39,-57,s11,35,3.0
31,-68,-56,-47,-39,-58,s11,35,3.0
32,-69,-56,-47,-39,-58,s11,35,3.0
33,-69,-56,-47,-39,-58,s11,35,3.0
34,-68,-56,-47,-39,-58,s11,35,3.0
35,-68,-56,-47,-39,-57,s11,35,3.0
36,-68,-56,-47,-39,-58,s11,35,3.0
37,-68,-56,-47,-39,-56,s11,35,3.0
38,-68,-56,-47,-39,-57,s11,35,3.0
39,-69,-56,-47,-39,-57,s11,35,3.0
40,-69,-56,-47,-39,-57,s11,35,3.0
41,-68,-56,-47,-39,-57,s11,35,3.0
42,-69,-56,-47,-39,-58,s11,35,3.0
43,-68,-56,-47,-39,-58,s11,35,3.0
44,-68,-56,-47,-39,-58,s11,35,3.0
45,-69,-56,-47,-39,-58,s11,35,3.0
46,-68,-56,-47,-39,-58,s11,35,3.0
47,-68,-56,-47,-39,-58,s11,35,3.0
48,-69,-56,-47,-39,-58,s11,35,3.0
49,-69,-56,-47,-39,-58,s11,35,3.0
50,-69,-56,-47,-39,-58,s11,35,3.0
51,-69,-56,-47,-39,-58,s11,35,3.0
52,-68,-56,-47,-39,-58,s11,35,3.0
53,-68,-56,-47,-39,-58,s11,35,3.0
54,-68,-56,-47,-39,-58,s11,35,3.0
55,-68,-56,-47,-39,-58,s11,35,3.0
56,-68,-56,-47,-39,-58,s11,35,3.0
57,-69,-56,-47,-39,-58,s11,35,3.0
58,-68,-56,-47,-39,-57,s11,35,3.0
59,-69,-56,-47,-39,-57,s11,35,3.0
60,-68,-56,-47,-39,-57,s11,35,3.0
61,-68,-56,-47,-39,-58,s11,35,3.0
62,-68,-56,-47,-39,-58,s11,35,3.0
63,-69,-56,-47,-39,-58,s11,35,3.0
64,-68,-56,-47,-39,-57,s11,35,3.0
65,-68,-55,-47,-39,-58,s11,35,3.0
66,-68,-56,-47,-39,-57,s11,35,3.0
67,-68,-55,-47,-39,-57,s11,35,3.0
68,-68,-56,-47,-39,-58,s11,35,3.0
69,-68,-56,-47,-39,-58,s11,35,3.0
70,-68,-56,-47,-39,-58,s11,35,3.0
71,-68,-56,-47,-39,-58,s11,35,3.0
72,-68,-56,-47,-39,-58,s11,35,3.0
73,-68,-56,-47,-39,-57,s11,35,3.0
74,-68,-56,-47,-39,-58,s11,35,3.0
75,-68,-56,-47,-39,-58,s11,35,3.0
76,-68,-56,-47,-39,-58,s11,35,3.0
77,-68,-56,-47,-39,-58,s11,35,3.0
78,-68,-56,-47,-39,-58,s11,35,3.0
79,-68,-56,-47,-39,-58,s11,35,3.0
80,-68,-56,-47,-39,-58,s11,35,3.0
81,-68,-56,-47,-39,-58,s11,35,3.0
82,-68,-56,-47,-39,-58,s11,35,3.0
83,-68,-56,-47,-39,-58,s11,35,3.0
84,-68,-56,-47,-39,-58,s11,35,3.0
85,-68,-56,-47,-39,-58,s11,35,3.0
86,-68,-56,-47,-39,-58,s11,35,3.0
87,-68,-56,-47,-39,-58,s11,35,3.0
88,-68,-56,-47,-39,-58,s11,35,3.0
89,-68,-56,-47,-39,-58,s11,35,3.0
90,-68,-56,-47,-39,-57,s11,35,3.0
91,-68,-56,-47,-39,-58,s11,35,3.0
92,-67,-56,-47,-39,-58,s11,35,3.0
93,-68,-56,-47,-39,-58,s11,35,3.0
94,-68,-56,-47,-39,-57,s11,35,3.0
95,-68,-56,-47,-39,-58,s11,35,3.0
96,-68,-55,-47,-39,-57,s11,35,3.0
97,-68,-56,-47,-39,-58,s11,35,3.0
98,-67,-55,-47,-39,-57,s11,35,3.0
99,-68,-55,-47,-39,-57,s11,35,3.0
0,-71,-64,-48,-52,-72,s11,36,0.0
1,-68,-51,-45,-50,-67,s11,36,0.0
2,-67,-51,-45,-50,-67,s11,36,0.0
3,-68,-51,-45,-50,-66,s11,36,0.0
4,-68,-51,-45,-50,-66,s11,36,0.0
5,-67,-51,-45,-50,-66,s11,36,0.0
6,-68,-51,-45,-50,-66,s11,36,0.0
7,-68,-51,-45,-50,-66,s11,36,0.0
8,-67,-51,-45,-50,-66,s11,36,0.0
9,-68,-51,-45,-50,-66,s11,36,0.0
10,-68,-51,-42,-50,-66,s11,36,0.0
11,-68,-51,-45,-50,-66,s11,36,0.0
12,-68,-51,-45,-50,-66,s11,36,0.0
13,-68,-51,-45,-50,-65,s11,36,0.0
14,-68,-51,-45,-50,-65,s11,36,0.0
15,-67,-51,-45,-50,-65,s11,36,0.0
16,-68,-51,-45,-50,-66,s11,36,0.0
17,-68,-51,-45,-50,-66,s11,36,0.0
18,-68,-52,-45,-50,-69,s11,36,0.0
19,-67,-51,-45,-50,-68,s11,36,0.0
20,-67,-51,-45,-50,-69,s11,36,0.0
21,-67,-51,-45,-50,-69,s11,36,0.0
22,-68,-51,-45,-50,-68,s11,36,0.0
23,-68,-51,-45,-50,-68,s11,36,0.0
24,-68,-51,-45,-50,-66,s11,36,0.0
25,-68,-51,-45,-50,-68,s11,36,0.0
26,-68,-51,-45,-50,-68,s11,36,0.0
27,-68,-51,-45,-50,-67,s11,36,0.0
28,-68,-51,-45,-50,-67,s11,36,0.0
29,-68,-51,-45,-50,-69,s11,36,0.0
30,-68,-51,-45,-50,-68,s11,36,0.0
31,-68,-51,-45,-50,-66,s11,36,0.0
32,-68,-51,-45,-50,-69,s11,36,0.0
33,-68,-51,-45,-50,-67,s11,36,0.0
34,-68,-51,-45,-50,-67,s11,36,0.0
35,-67,-51,-45,-50,-68,s11,36,0.0
36,-68,-51,-45,-50,-67,s11,36,0.0
37,-68,-51,-45,-50,-68,s11,36,0.0
38,-68,-51,-45,-50,-68,s11,36,0.0
39,-68,-51,-45,-50,-68,s11,36,0.0
40,-68,-51,-45,-50,-67,s11,36,0.0
41,-68,-51,-45,-50,-68,s11,36,0.0
42,-68,-51,-45,-50,-68,s11,36,0.0
43,-68,-51,-45,-50,-68,s11,36,0.0
44,-68,-51,-45,-50,-68,s11,36,0.0
45,-68,-51,-45,-50,-67,s11,36,0.0
46,-67,-51,-45,-50,-67,s11,36,0.0
47,-67,-51,-45,-50,-67,s11,36,0.0
48,-67,-51,-45,-50,-67,s11,36,0.0
49,-68,-51,-45,-50,-67,s11,36,0.0
50,-68,-51,-45,-50,-68,s11,36,0.0
51,-68,-51,-45,-50,-70,s11,36,0.0
52,-68,-51,-45,-50,-68,s11,36,0.0
53,-68,-51,-45,-50,-68,s11,36,0.0
54,-68,-51,-45,-50,-68,s11,36,0.0
55,-68,-51,-45,-50,-69,s11,36,0.0
56,-68,-51,-45,-50,-68,s11,36,0.0
57,-68,-51,-45,-50,-68,s11,36,0.0
58,-68,-51,-45,-50,-68,s11,36,0.0
59,-68,-51,-45,-50,-67,s11,36,0.0
60,-68,-51,-45,-50,-69,s11,36,0.0
61,-68,-51,-45,-50,-68,s11,36,0.0
62,-68,-51,-45,-50,-67,s11,36,0.0
63,-68,-51,-45,-50,-68,s11,36,0.0
64,-68,-51,-45,-50,-67,s11,36,0.0
65,-68,-51,-45,-50,-67,s11,36,0.0
66,-68,-51,-45,-50,-67,s11,36,0.0
67,-69,-51,-45,-50,-68,s11,36,0.0
68,-68,-51,-45,-50,-65,s11,36,0.0
69,-68,-51,-45,-50,-67,s11,36,0.0
70,-67,-51,-45,-50,-67,s11,36,0.0
71,-67,-51,-45,-50,-67,s11,36,0.0
72,-67,-51,-44,-50,-67,s11,36,0.0
73,-68,-51,-45,-50,-67,s11,36,0.0
74,-68,-51,-45,-50,-66,s11,36,0.0
75,-68,-51,-42,-50,-68,s11,36,0.0
76,-68,-51,-45,-50,-68,s11,36,0.0
77,-68,-51,-45,-50,-69,s11,36,0.0
78,-68,-51,-45,-50,-68,s11,36,0.0
79,-68,-51,-45,-50,-67,s11,36,0.0
80,-68,-51,-45,-50,-67,s11,36,0.0
81,-68,-51,-45,-50,-67,s11,36,0.0
82,-69,-51,-45,-50,-66,s11,36,0.0
83,-68,-51,-45,-50,-65,s11,36,0.0
84,-69,-51,-45,-50,-65,s11,36,0.0
85,-68,-51,-45,-50,-66,s11,36,0.0
86,-68,-51,-45,-50,-66,s11,36,0.0
87,-68,-51,-45,-50,-66,s11,36,0.0
88,-68,-51,-45,-50,-70,s11,36,0.0
89,-68,-51,-45,-50,-69,s11,36,0.0
90,-69,-51,-45,-50,-68,s11,36,0.0
91,-68,-51,-45,-50,-68,s11,36,0.0
92,-69,-51,-45,-50,-68,s11,36,0.0
93,-68,-51,-45,-50,-68,s11,36,0.0
94,-68,-51,-45,-50,-67,s11,36,0.0
95,-69,-51,-45,-50,-67,s11,36,0.0
96,-69,-50,-45,-50,-64,s11,36,0.0
97,-69,-51,-45,-50,-68,s11,36,0.0
98,-69,-51,-45,-50,-66,s11,36,0.0
99,-68,-51,-45,-50,-65,s11,36,0.0
0,-69,-62,-47,-50,-68,s11,37,1.0
1,-60,-50,-49,-50,-61,s11,37,1.0
2,-60,-50,-48,-50,-62,s11,37,1.0
3,-60,-50,-49,-50,-62,s11,37,1.0
4,-60,-50,-49,-50,-61,s11,37,1.0
5,-60,-50,-48,-50,-61,s11,37,1.0
6,-60,-50,-49,-50,-62,s11,37,1.0
7,-60,-50,-49,-50,-61,s11,37,1.0
8,-60,-50,-49,-50,-62,s11,37,1.0
9,-60,-50,-49,-50,-62,s11,37,1.0
10,-60,-50,-49,-50,-62,s11,37,1.0
11,-60,-50,-49,-50,-61,s11,37,1.0
12,-60,-50,-49,-50,-62,s11,37,1.0
13,-60,-50,-49,-50,-63,s11,37,1.0
14,-60,-50,-49,-50,-62,s11,37,1.0
15,-60,-50,-49,-50,-63,s11,37,1.0
16,-60,-50,-49,-50,-62,s11,37,1.0
17,-60,-50,-48,-50,-62,s11,37,1.0
18,-60,-50,-48,-50,-62,s11,37,1.0
19,-60,-50,-49,-51,-61,s11,37,1.0
20,-60,-50,-49,-50,-61,s11,37,1.0
21,-60,-50,-48,-50,-61,s11,37,1.0
22,-60,-50,-49,-50,-61,s11,37,1.0
23,-60,-50,-49,-50,-61,s11,37,1.0
24,-60,-50,-48,-50,-62,s11,37,1.0
25,-60,-50,-49,-50,-62,s11,37,1.0
26,-60,-50,-49,-50,-61,s11,37,1.0
27,-60,-50,-49,-50,-61,s11,37,1.0
28,-60,-50,-49,-50,-61,s11,37,1.0
29,-60,-50,-48,-50,-62,s11,37,1.0
30,-60,-50,-48,-50,-62,s11,37,1.0
31,-60,-50,-48,-50,-62,s11,37,1.0
32,-60,-50,-49,-50,-62,s11,37,1.0
33,-60,-50,-48,-50,-62,s11,37,1.0
34,-60,-50,-49,-50,-62,s11,37,1.0
35,-60,-50,-49,-50,-62,s11,37,1.0
36,-60,-50,-49,-50,-62,s11,37,1.0
37,-60,-50,-48,-50,-62,s11,37,1.0
38,-60,-50,-49,-50,-61,s11,37,1.0
39,-60,-50,-49,-50,-61,s11,37,1.0
40,-60,-50,-49,-50,-61,s11,37,1.0
41,-60,-50,-49,-50,-60,s11,37,1.0
42,-60,-50,-48,-50,-61,s11,37,1.0
43,-60,-50,-49,-50,-61,s11,37,1.0
44,-60,-50,-49,-50,-61,s11,37,1.0
45,-60,-50,-49,-50,-61,s11,37,1.0
46,-60,-50,-49,-50,-61,s11,37,1.0
47,-60,-50,-49,-51,-61,s11,37,1.0
48,-60,-50,-49,-50,-61,s11,37,1.0
49,-60,-50,-49,-50,-61,s11,37,1.0
50,-60,-50,-49,-50,-61,s11,37,1.0
51,-60,-50,-49,-50,-61,s11,37,1.0
52,-60,-50,-49,-50,-61,s11,37,1.0
53,-60,-50,-49,-50,-61,s11,37,1.0
54,-60,-50,-49,-50,-61,s11,37,1.0
55,-60,-50,-49,-50,-61,s11,37,1.0
56,-60,-50,-49,-50,-61,s11,37,1.0
57,-60,-50,-49,-50,-61,s11,37,1.0
58,-60,-50,-49,-50,-60,s11,37,1.0
59,-60,-50,-49,-50,-60,s11,37,1.0
60,-60,-50,-49,-50,-61,s11,37,1.0
61,-60,-50,-49,-50,-62,s11,37,1.0
62,-60,-50,-48,-50,-62,s11,37,1.0
63,-60,-50,-49,-50,-62,s11,37,1.0
64,-60,-50,-49,-50,-62,s11,37,1.0
65,-60,-50,-49,-50,-61,s11,37,1.0
66,-60,-50,-49,-50,-61,s11,37,1.0
67,-60,-50,-49,-50,-60,s11,37,1.0
68,-60,-50,-48,-50,-61,s11,37,1.0
69,-60,-50,-49,-50,-61,s11,37,1.0
70,-60,-50,-49,-50,-61,s11,37,1.0
71,-60,-50,-49,-50,-61,s11,37,1.0
72,-60,-50,-49,-50,-62,s11,37,1.0
73,-60,-50,-49,-50,-62,s11,37,1.0
74,-60,-50,-49,-50,-62,s11,37,1.0
75,-60,-50,-49,-50,-62,s11,37,1.0
76,-60,-50,-49,-50,-62,s11,37,1.0
77,-60,-50,-49,-50,-61,s11,37,1.0
78,-60,-50,-48,-50,-63,s11,37,1.0
79,-60,-50,-48,-50,-61,s11,37,1.0
80,-60,-50,-49,-50,-62,s11,37,1.0
81,-60,-50,-49,-50,-62,s11,37,1.0
82,-60,-50,-49,-50,-62,s11,37,1.0
83,-60,-50,-49,-50,-62,s11,37,1.0
84,-60,-50,-49,-50,-62,s11,37,1.0
85,-60,-50,-49,-50,-62,s11,37,1.0
86,-60,-50,-49,-50,-62,s11,37,1.0
87,-60,-50,-48,-50,-62,s11,37,1.0
88,-60,-50,-49,-50,-62,s11,37,1.0
89,-60,-50,-49,-50,-61,s11,37,1.0
90,-60,-50,-49,-50,-61,s11,37,1.0
91,-60,-50,-49,-50,-61,s11,37,1.0
92,-60,-50,-49,-50,-61,s11,37,1.0
93,-60,-50,-49,-50,-62,s11,37,1.0
94,-60,-50,-48,-50,-61,s11,37,1.0
95,-60,-50,-49,-50,-61,s11,37,1.0
96,-60,-50,-48,-50,-61,s11,37,1.0
97,-60,-50,-49,-50,-61,s11,37,1.0
98,-60,-50,-49,-50,-61,s11,37,1.0
99,-60,-50,-49,-50,-61,s11,37,1.0
0,-66,-60,-51,-55,-63,s11,38,2.0
1,-65,-51,-51,-50,-55,s11,38,2.0
2,-65,-51,-51,-50,-55,s11,38,2.0
3,-64,-51,-51,-50,-55,s11,38,2.0
4,-65,-51,-51,-51,-55,s11,38,2.0
5,-65,-52,-51,-51,-55,s11,38,2.0
6,-65,-51,-51,-50,-55,s11,38,2.0
7,-65,-51,-51,-50,-55,s11,38,2.0
8,-65,-51,-51,-50,-55,s11,38,2.0
9,-65,-51,-51,-50,-54,s11,38,2.0
10,-65,-51,-51,-50,-54,s11,38,2.0
11,-65,-51,-51,-50,-54,s11,38,2.0
12,-65,-51,-51,-51,-55,s11,38,2.0
13,-65,-51,-51,-51,-55,s11,38,2.0
14,-65,-50,-50,-51,-54,s11,38,2.0
15,-65,-51,-51,-51,-55,s11,38,2.0
16,-65,-51,-50,-51,-55,s11,38,2.0
17,-65,-51,-51,-51,-54,s11,38,2.0
18,-65,-51,-51,-51,-55,s11,38,2.0
19,-65,-51,-51,-51,-54,s11,38,2.0
20,-65,-51,-51,-51,-54,s11,38,2.0
21,-65,-51,-51,-51,-54,s11,38,2.0
22,-65,-51,-51,-51,-54,s11,38,2.0
23,-65,-51,-51,-51,-54,s11,38,2.0
24,-65,-51,-51,-51,-54,s11,38,2.0
25,-65,-51,-51,-51,-54,s11,38,2.0
26,-65,-51,-51,-50,-55,s11,38,2.0
27,-65,-51,-51,-50,-55,s11,38,2.0
28,-65,-51,-51,-50,-55,s11,38,2.0
29,-65,-51,-51,-50,-55,s11,38,2.0
30,-65,-51,-51,-51,-55,s11,38,2.0
31,-65,-51,-51,-51,-55,s11,38,2.0
32,-65,-51,-51,-51,-55,s11,38,2.0
33,-65,-51,-51,-51,-55,s11,38,2.0
34,-65,-51,-51,-51,-54,s11,38,2.0
35,-65,-51,-51,-51,-54,s11,38,2.0
36,-65,-51,-51,-51,-54,s11,38,2.0
37,-65,-51,-51,-51,-55,s11,38,2.0
38,-65,-51,-51,-51,-55,s11,38,2.0
39,-65,-51,-51,-51,-55,s11,38,2.0
40,-65,-51,-51,-51,-54,s11,38,2.0
41,-65,-51,-51,-51,-54,s11,38,2.0
42,-65,-51,-51,-50,-55,s11,38,2.0
43,-65,-51,-51,-51,-56,s11,38,2.0
44,-65,-51,-51,-50,-55,s11,38,2.0
45,-65,-51,-51,-51,-55,s11,38,2.0
46,-65,-51,-51,-50,-54,s11,38,2.0
47,-65,-51,-51,-50,-54,s11,38,2.0
48,-65,-51,-51,-50,-54,s11,38,2.0
49,-65,-51,-51,-50,-54,s11,38,2.0
50,-65,-51,-50,-50,-55,s11,38,2.0
51,-65,-51,-51,-50,-55,s11,38,2.0
52,-65,-51,-51,-50,-55,s11,38,2.0
53,-64,-51,-51,-51,-55,s11,38,2.0
54,-65,-51,-51,-51,-55,s11,38,2.0
55,-65,-51,-51,-50,-55,s11,38,2.0
56,-65,-51,-50,-50,-55,s11,38,2.0
57,-65,-51,-50,-50,-55,s11,38,2.0
58,-65,-51,-50,-50,-54,s11,38,2.0
59,-65,-51,-50,-50,-55,s11,38,2.0
60,-65,-51,-51,-51,-55,s11,38,2.0
61,-65,-51,-51,-50,-55,s11,38,2.0
62,-65,-51,-50,-51,-55,s11,38,2.0
63,-65,-51,-51,-51,-54,s11,38,2.0
64,-65,-51,-50,-51,-54,s11,38,2.0
65,-65,-51,-50,-51,-54,s11,38,2.0
66,-65,-51,-50,-51,-54,s11,38,2.0
67,-65,-51,-51,-51,-55,s11,38,2.0
68,-65,-51,-51,-51,-55,s11,38,2.0
69,-65,-51,-51,-51,-54,s11,38,2.0
70,-65,-51,-50,-51,-54,s11,38,2.0
71,-65,-51,-50,-50,-54,s11,38,2.0
72,-65,-51,-50,-50,-54,s11,38,2.0
73,-65,-51,-50,-50,-54,s11,38,2.0
74,-65,-51,-50,-50,-54,s11,38,2.0
75,-65,-51,-50,-50,-55,s11,38,2.0
76,-65,-51,-50,-51,-54,s11,38,2.0
77,-65,-51,-51,-51,-55,s11,38,2.0
78,-65,-51,-50,-50,-55,s11,38,2.0
79,-65,-51,-50,-50,-54,s11,38,2.0
80,-65,-51,-50,-50,-54,s11,38,2.0
81,-65,-51,-51,-51,-55,s11,38,2.0
82,-65,-51,-51,-51,-56,s11,38,2.0
83,-65,-51,-51,-51,-56,s11,38,2.0
84,-65,-51,-51,-51,-56,s11,38,2.0
85,-65,-51,-51,-50,-56,s11,38,2.0
86,-65,-51,-51,-51,-56,s11,38,2.0
87,-65,-51,-51,-50,-55,s11,38,2.0
88,-65,-51,-50,-51,-55,s11,38,2.0
89,-65,-51,-51,-50,-55,s11,38,2.0
90,-65,-51,-51,-51,-55,s11,38,2.0
91,-65,-51,-50,-51,-55,s11,38,2.0
92,-65,-51,-51,-50,-54,s11,38,2.0
93,-65,-51,-51,-50,-53,s11,38,2.0
94,-65,-51,-51,-51,-54,s11,38,2.0
95,-65,-51,-50,-51,-55,s11,38,2.0
96,-65,-51,-51,-51,-54,s11,38,2.0
97,-65,-51,-51,-51,-55,s11,38,2.0
98,-65,-52,-51,-51,-54,s11,38,2.0
99,-65,-51,-51,-50,-54,s11,38,2.0
0,-63,-58,-52,-43,-62,s11,39,3.0
1,-64,-62,-48,-39,-56,s11,39,3.0
2,-65,-62,-48,-39,-56,s11,39,3.0
3,-65,-62,-48,-39,-56,s11,39,3.0
4,-64,-62,-48,-39,-56,s11,39,3.0
5,-64,-61,-49,-39,-56,s11,39,3.0
6,-65,-61,-49,-39,-56,s11,39,3.0
7,-64,-61,-48,-39,-56,s11,39,3.0
8,-64,-62,-48,-39,-56,s11,39,3.0
9,-64,-62,-48,-39,-56,s11,39,3.0
10,-64,-62,-48,-39,-55,s11,39,3.0
11,-64,-61,-48,-39,-55,s11,39,3.0
12,-64,-61,-48,-39,-56,s11,39,3.0
13,-64,-61,-48,-39,-56,s11,39,3.0
14,-64,-61,-48,-39,-56,s11,39,3.0
15,-64,-62,-48,-39,-55,s11,39,3.0
16,-64,-62,-48,-39,-56,s11,39,3.0
17,-64,-63,-48,-39,-56,s11,39,3.0
18,-64,-62,-48,-39,-56,s11,39,3.0
19,-64,-62,-48,-39,-55,s11,39,3.0
20,-64,-62,-48,-39,-56,s11,39,3.0
21,-64,-62,-48,-39,-56,s11,39,3.0
22,-64,-62,-48,-39,-56,s11,39,3.0
23,-64,-62,-48,-39,-56,s11,39,3.0
24,-64,-62,-48,-39,-56,s11,39,3.0
25,-64,-62,-48,-39,-56,s11,39,3.0
26,-64,-62,-48,-39,-56,s11,39,3.0
27,-64,-62,-48,-39,-56,s11,39,3.0
28,-64,-62,-48,-39,-56,s11,39,3.0
29,-64,-62,-48,-39,-55,s11,39,3.0
30,-64,-62,-48,-39,-55,s11,39,3.0
31,-64,-63,-48,-39,-55,s11,39,3.0
32,-64,-62,-48,-39,-55,s11,39,3.0
33,-64,-61,-48,-39,-55,s11,39,3.0
34,-64,-61,-48,-39,-55,s11,39,3.0
35,-64,-61,-48,-39,-56,s11,39,3.0
36,-64,-62,-48,-39,-56,s11,39,3.0
37,-64,-62,-48,-39,-55,s11,39,3.0
38,-64,-62,-48,-39,-55,s11,39,3.0
39,-64,-61,-48,-39,-55,s11,39,3.0
40,-64,-61,-48,-39,-55,s11,39,3.0
41,-64,-61,-48,-39,-55,s11,39,3.0
42,-64,-63,-48,-39,-55,s11,39,3.0
43,-63,-63,-48,-39,-55,s11,39,3.0
44,-64,-63,-48,-39,-54,s11,39,3.0
45,-64,-62,-48,-39,-55,s11,39,3.0
46,-64,-63,-48,-39,-55,s11,39,3.0
47,-64,-63,-48,-39,-54,s11,39,3.0
48,-64,-63,-48,-39,-54,s11,39,3.0
49,-64,-63,-48,-39,-54,s11,39,3.0
50,-64,-63,-48,-39,-55,s11,39,3.0
51,-64,-63,-48,-39,-55,s11,39,3.0
52,-64,-63,-48,-39,-55,s11,39,3.0
53,-64,-63,-48,-39,-55,s11,39,3.0
54,-64,-63,-48,-39,-55,s11,39,3.0
55,-64,-63,-48,-39,-55,s11,39,3.0
56,-63,-63,-48,-39,-55,s11,39,3.0
57,-63,-62,-48,-39,-55,s11,39,3.0
58,-64,-62,-48,-39,-54,s11,39,3.0
